,Close,High,Low,Open,Volume,MA_7,MA_21,Daily_Return,Close_Yesterday,Volatility_7d,RSI_14,Target
118,-1.2678220362773043,-1.276880972416893,-1.2584053631308387,-1.2670595074227462,-0.15548188523040912,-1.273769843634327,-1.2809603351920533,-0.00355131061364741,-1.267051787584613,-1.0132072091179583,1.082061301657881,2
119,-1.236087520617152,-1.2436322289497614,-1.2566122080031301,-1.2667484687102168,1.0890659265538483,-1.2660798609172679,-1.2787210819559995,3.9393503589593504,-1.2666859810683084,-0.8047075467683029,1.888399765451993,0
120,-1.2406365808998883,-1.225740989797002,-1.2323581829213732,-1.2351101789476469,1.4006776179502645,-1.2604678505750377,-1.2766504667093341,-0.5568256391912632,-1.2349509991358232,-0.7449631290736339,1.4834460481314786,2
121,-1.2340528774549986,-1.238088724242744,-1.2279921132064247,-1.239097467014188,0.3458015406356671,-1.2544674815941332,-1.2735986164743829,0.6965729281445885,-1.2395001262574856,-0.6946059428668675,1.6023505200832626,2
122,-1.2300993878867104,-1.239372974618526,-1.223330832310265,-1.2328309847892056,0.16455414119752326,-1.2479885186536392,-1.2703479571708862,0.3880512876906743,-1.2329163260788443,-0.6908076059465128,1.5880813224517991,0
123,-1.2330088047655043,-1.234322457931215,-1.2226944466478578,-1.2291735361913738,0.48555619332042665,-1.2424277840056912,-1.26740738193654,-0.36723404725383046,-1.2289627784222958,-0.749954844460323,1.550324813352802,1
124,-1.2325239798984922,-1.2409542708531793,-1.2287302204065218,-1.231978933271964,0.4218390968562529,-1.2373262493574662,-1.264251207102751,0.0038735686455197687,-1.2318722380488856,-0.8527535841562992,2.118854616407819,2
125,-1.229637292108319,-1.2376361224207644,-1.221855188488967,-1.2314333995557325,0.30341862724766083,-1.2318641146094214,-1.2609530301570595,0.26823958057742836,-1.231387406058386,-1.1280445794496345,2.1407246584906368,2
126,-1.2211546341071435,-1.2266587546233723,-1.2182885632054743,-1.2284128070868225,0.5901443739221912,-1.2297280406335434,-1.2569434995286373,0.8750040836304115,-1.2285006758543735,-1.0662310059086824,2.1463529742306835,2
127,-1.199356440409554,-1.2083806986186187,-1.2127179697414818,-1.2202888538014014,1.1310674108143595,-1.2238231250793474,-1.2526163657261822,2.2582790827029893,-1.2200178932182808,-0.8729347034429317,2.209032820182278,0
128,-1.2028317461202624,-1.2082524148559528,-1.1923057316159873,-1.198761551473095,0.7011254786876351,-1.2193570999677994,-1.2484239176663274,-0.39230206950207,-1.1982193792418274,-0.814990804915877,1.999762899655666,0
129,-1.2107741439738118,-1.210858906274124,-1.1983603661770588,-1.201802784241493,0.4608770998653454,-1.2165927214551675,-1.2448577078865422,-0.8414675524465177,-1.2016947360148844,-0.8189170532411726,1.606420848277241,0
130,-1.2375116897666942,-1.2208685716348766,-1.2368424258655235,-1.2097761444052706,1.2330053912602867,-1.2172368364064843,-1.242465705316807,-2.784493948649794,-1.2096372505653579,-0.7938677136684864,0.5922843387434943,0
131,-1.2424486722999364,-1.2385463935344003,-1.2375170720128144,-1.2364554151435962,0.9471091129885288,-1.2186565135160041,-1.2398404085054895,-0.6028837846896801,-1.2363751892105526,-0.7396132399482985,0.3916657772864618,2
132,-1.2359777101231573,-1.2411746597162128,-1.23117705290708,-1.2410895988805024,0.2570819143794257,-1.219563478281899,-1.2369032261106976,0.6886344643673245,-1.241312244282427,-0.7181324307501412,0.4954827358128389,2
133,-1.2211155051548541,-1.2296020331474555,-1.2235248925326825,-1.2348637736804937,0.41443752254398547,-1.2195578810829495,-1.2336170515585347,1.6069096805052236,-1.234841187028393,-0.7181291522397035,0.18195848374935064,2
134,-1.2063099826050867,-1.2146514927160346,-1.2089295160626152,-1.219987667558114,0.9151834509032309,-1.2205525501654535,-1.2301000468965049,1.517724543701784,-1.2199787636910733,-0.7568242818261411,0.5867910122263639,0
135,-1.2192570514025713,-1.2158289576853551,-1.2087229665021328,-1.205206687649841,0.5342551120170157,-1.2229021071071655,-1.227387040114317,-1.3548880632604854,-1.2051730236051186,-0.8239935711529757,0.13237075667336892,2
136,-1.2176985031419794,-1.2218553154727259,-1.2087458213568147,-1.218011031505766,-0.018334387978874992,-1.2238926017050347,-1.2246285728597872,0.11436033901390713,-1.2181202826326998,-0.8518121698791874,0.08605186611624153,2
137,-1.2083208054329377,-1.2137164063569512,-1.2058617352286793,-1.2166800127970774,0.1622441811815878,-1.2197169931703815,-1.2215895471409548,0.9318002156333021,-1.2165617114725007,-0.8435450288166912,0.3280954349548294,2
138,-1.2065381464878386,-1.21110524672429,-1.1986942182290847,-1.2070774720152366,0.24254261419578454,-1.2145801738691762,-1.2186419544232154,0.13129420748523,-1.2071838759778055,-0.9243370865849994,0.3499441854125502,1
139,-1.2064595144418835,-1.213306125584757,-1.1996918754293706,-1.2054374412095272,0.12400616619341077,-1.210357745099803,-1.215708091823541,-0.04166588435898356,-1.2054011908402618,-1.039398887998935,0.302143353834493,0
140,-1.2130382293350865,-1.2142890304304268,-1.2026918841699499,-1.2054928145809638,-0.0007591415172644139,-1.209202331599337,-1.214606059970567,-0.7131669290907815,-1.205322557638973,-1.0743844129910471,-0.01125666786698587,0
141,-1.2271249327653064,-1.2221371896345041,-1.2214298536205581,-1.2119608671023079,0.1273174351496286,-1.212179805064808,-1.2139600415551515,-1.5012111504692487,-1.2119013691926317,-1.0104385146782935,-0.8107397960534142,2
142,-1.2239062256819622,-1.2322733881774892,-1.216927447248207,-1.226085535372776,-0.31107568688408843,-1.2128448459583334,-1.2134749102199585,0.2981975205671057,-1.2259882795974952,-0.9900186012359622,-0.6606003623707306,1
143,-1.2230534639496373,-1.230085623314307,-1.2133741037734684,-1.2227419003917854,-0.40703942110986446,-1.213610846049168,-1.2131380307681237,0.041534145069531694,-1.2227695252219823,-0.9740010038125205,-0.4782959703253142,0
